0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
